GAME_DATE_EST,SEASON,Home Team,City_home,Geographic conference_home,Visitor Team,City_Visitor,Geographic conference_Visitor,HOME_TEAM_WINS,Percent of Team's Points_home,Field Goal Percentage_home,Free Throw Percentage_home,3 Point Field Goal Percentage_home,Percent of Team's Assists_home,Rebounds_home,Percent of Team's Points_Visitor,Field Goal Percentage_Visitor,Free Throw Percentage_Visitor, 3 Point Field Goal Percentage_Visitor,Percent of Team's Assists_Visitor,Rebounds_Visitor
2/20/2015,2014,Warriors,Golden State,Western,Spurs,San Antonio,Western,1,110,49,61,52,29,40,99,48,75,32,25,44
2/20/2015,2014,Lakers,Los Angeles,Western,Nets,Brooklyn,Eastern,0,105,46,66,17,22,46,114,47,83,48,29,46
2/19/2015,2014,Thunder,Oklahoma City,Western,Mavericks,Dallas,Western,1,104,42,81,32,20,62,89,36,82,33,16,39
2/19/2015,2014,Clippers,Los Angeles,Western,Spurs,San Antonio,Western,1,119,55,52,42,26,43,115,51,83,36,34,38
2/12/2015,2014,Bulls,Chicago,Eastern,Cavaliers,Cleveland,Eastern,1,113,46,77,39,29,47,98,44,73,26,20,43
2/11/2015,2014,Magic,Orlando,Eastern,Knicks,New York,Eastern,1,89,46,82,36,13,44,83,34,78,33,19,39
2/11/2015,2014,Celtics,Boston,Eastern,Hawks,Atlanta,Eastern,1,89,32,95,32,21,56,88,42,65,24,23,44
2/11/2015,2014,Pistons,Detroit,Eastern,Spurs,San Antonio,Western,0,87,41,71,43,17,36,104,48,91,37,26,45
2/11/2015,2014,Raptors,Toronto,Eastern,Wizards,Washington,Eastern,1,95,41,85,42,17,37,93,46,63,24,25,50
2/11/2015,2014,Bucks,Milwaukee,Western,Kings,Sacramento,Western,1,111,49,81,47,23,45,103,43,77,36,24,48
2/11/2015,2014,Timberwolves,Minnesota,Western,Warriors,Golden State,Western,0,91,38,74,36,18,50,94,44,78,26,26,49
2/11/2015,2014,Pelicans,New Orleans,Western,Pacers,Indiana,Eastern,0,93,46,72,47,22,32,106,53,94,45,28,37
2/11/2015,2014,Thunder,Oklahoma City,Western,Grizzlies,Memphis,Western,1,105,45,96,35,24,49,89,37,77,17,13,42
2/11/2015,2014,Cavaliers,Cleveland,Eastern,Heat,Miami,Eastern,1,113,56,79,40,32,43,93,41,80,38,21,36
2/11/2015,2014,Mavericks,Dallas,Western,Jazz,Utah,Western,1,87,37,81,36,18,38,82,38,52,38,19,52
2/11/2015,2014,Trail Blazers,Portland,Western,Lakers,Los Angeles,Western,1,102,41,96,33,27,52,86,37,100,44,17,48
2/11/2015,2014,Clippers,Los Angeles,Western,Rockets,Houston,Western,1,110,48,62,18,25,49,95,39,82,20,26,41
2/10/2015,2014,Hornets,Charlotte,Eastern,Pistons,Detroit,Eastern,0,78,36,79,38,21,38,106,45,90,26,21,48
2/10/2015,2014,Suns,Phoenix,Western,Rockets,Houston,Western,0,118,47,80,46,18,39,127,51,70,41,28,47
2/10/2015,2014,Bulls,Chicago,Eastern,Kings,Sacramento,Western,1,104,53,87,35,26,33,86,47,52,17,23,45
2/10/2015,2014,Grizzlies,Memphis,Western,Nets,Brooklyn,Eastern,1,95,44,68,32,24,45,86,43,77,25,14,46
2/10/2015,2014,Lakers,Los Angeles,Western,Nuggets,Denver,Western,0,96,44,59,33,23,43,106,54,70,25,25,35
2/9/2015,2014,Pacers,Indiana,Eastern,Spurs,San Antonio,Western,0,93,41,100,38,24,50,95,42,88,24,18,42
2/9/2015,2014,76ers,Philadelphia,Eastern,Warriors,Golden State,Western,0,84,42,79,29,21,52,89,40,74,24,26,40
2/9/2015,2014,Wizards,Washington,Eastern,Magic,Orlando,Eastern,1,96,43,85,28,25,53,80,40,67,18,18,33
2/9/2015,2014,Heat,Miami,Eastern,Knicks,New York,Eastern,1,109,49,86,55,28,35,95,43,84,35,22,35
2/9/2015,2014,Bucks,Milwaukee,Western,Nets,Brooklyn,Eastern,1,103,42,88,39,25,44,97,50,63,36,25,38
2/9/2015,2014,Timberwolves,Minnesota,Western,Hawks,Atlanta,Eastern,0,105,45,73,31,24,50,117,51,95,48,26,36
2/9/2015,2014,Pelicans,New Orleans,Western,Jazz,Utah,Western,0,96,42,85,59,20,40,100,42,68,43,23,47
2/9/2015,2014,Mavericks,Dallas,Western,Clippers,Los Angeles,Western,0,98,41,73,29,19,47,115,45,83,33,21,53
2/9/2015,2014,Nuggets,Denver,Western,Thunder,Oklahoma City,Western,0,114,48,72,32,20,38,124,54,74,50,24,40
2/8/2015,2014,Thunder,Oklahoma City,Western,Clippers,Los Angeles,Western,1,131,52,82,40,26,54,108,47,71,38,28,29
2/8/2015,2014,Cavaliers,Cleveland,Eastern,Lakers,Los Angeles,Western,1,120,55,60,55,31,46,105,41,84,30,22,46
2/8/2015,2014,Grizzlies,Memphis,Western,Hawks,Atlanta,Eastern,1,94,39,91,23,18,55,88,41,91,40,17,37
2/8/2015,2014,Hornets,Charlotte,Eastern,Pacers,Indiana,Eastern,0,102,47,79,57,24,35,103,44,88,37,19,40
2/8/2015,2014,Pistons,Detroit,Eastern,Timberwolves,Minnesota,Western,0,101,47,77,32,18,35,112,51,85,42,26,40
2/8/2015,2014,Magic,Orlando,Eastern,Bulls,Chicago,Eastern,0,97,47,77,36,21,45,98,48,89,36,27,35
2/8/2015,2014,Rockets,Houston,Western,Trail Blazers,Portland,Western,0,98,38,68,37,24,40,109,53,87,31,20,39
2/8/2015,2014,Raptors,Toronto,Eastern,Spurs,San Antonio,Western,1,87,43,79,31,18,48,82,33,81,25,23,52
2/8/2015,2014,Kings,Sacramento,Western,Suns,Phoenix,Western,1,85,45,62,33,20,43,83,36,71,18,17,43
2/7/2015,2014,Pelicans,New Orleans,Western,Bulls,Chicago,Eastern,0,72,37,57,24,16,38,107,51,85,46,18,45
2/7/2015,2014,Wizards,Washington,Eastern,Nets,Brooklyn,Eastern,1,114,51,74,45,31,51,77,34,68,22,17,38
2/7/2015,2014,Knicks,New York,Eastern,Warriors,Golden State,Western,0,92,40,82,44,23,44,106,46,83,48,21,48
2/7/2015,2014,76ers,Philadelphia,Eastern,Hornets,Charlotte,Eastern,1,89,39,73,39,19,47,81,35,85,26,24,43
2/7/2015,2014,Mavericks,Dallas,Western,Trail Blazers,Portland,Western,1,111,41,69,39,21,55,101,42,71,31,24,58
2/7/2015,2014,Bucks,Milwaukee,Western,Celtics,Boston,Eastern,1,96,49,74,40,21,40,93,42,70,24,20,44
2/7/2015,2014,Jazz,Utah,Western,Kings,Sacramento,Western,1,102,50,65,26,21,43,90,39,70,23,15,40
2/6/2015,2014,Nets,Brooklyn,Eastern,Knicks,New York,Eastern,1,92,50,68,27,23,47,88,38,82,25,23,40
2/6/2015,2014,Pacers,Indiana,Eastern,Cavaliers,Cleveland,Eastern,1,103,47,81,38,26,41,99,45,67,31,18,43
2/6/2015,2014,Magic,Orlando,Eastern,Lakers,Los Angeles,Western,1,103,52,86,33,26,48,97,40,62,42,27,43
2/6/2015,2014,Raptors,Toronto,Eastern,Clippers,Los Angeles,Western,1,123,53,81,43,25,42,107,49,81,26,21,30
2/6/2015,2014,Hawks,Atlanta,Eastern,Warriors,Golden State,Western,1,124,49,89,56,28,38,116,46,67,36,31,51
2/6/2015,2014,Celtics,Boston,Eastern,76ers,Philadelphia,Eastern,1,107,45,76,37,27,53,96,44,48,44,22,44
2/6/2015,2014,Pistons,Detroit,Eastern,Nuggets,Denver,Western,1,98,45,77,17,23,51,88,39,77,23,22,43
2/6/2015,2014,Rockets,Houston,Western,Bucks,Milwaukee,Western,1,117,51,69,47,32,42,111,51,73,24,29,41
2/6/2015,2014,Timberwolves,Minnesota,Western,Grizzlies,Memphis,Western,1,90,43,88,29,17,43,89,52,75,17,19,30
2/6/2015,2014,Thunder,Oklahoma City,Western,Pelicans,New Orleans,Western,0,113,45,89,33,19,40,116,48,83,55,26,46
2/6/2015,2014,Suns,Phoenix,Western,Jazz,Utah,Western,1,100,45,71,52,20,44,93,46,67,35,23,43
2/6/2015,2014,Spurs,San Antonio,Western,Heat,Miami,Eastern,1,98,48,78,38,31,43,85,45,89,31,23,37
2/5/2015,2014,Hornets,Charlotte,Eastern,Wizards,Washington,Eastern,1,94,43,82,24,15,50,87,42,71,50,20,37
2/5/2015,2014,Cavaliers,Cleveland,Eastern,Clippers,Los Angeles,Western,1,105,43,80,27,23,52,94,42,65,23,24,43
2/5/2015,2014,Kings,Sacramento,Western,Mavericks,Dallas,Western,0,78,37,77,14,13,49,101,43,70,35,25,48
2/5/2015,2014,Trail Blazers,Portland,Western,Suns,Phoenix,Western,1,108,44,87,26,21,57,87,39,77,26,20,42
2/4/2015,2014,Pacers,Indiana,Eastern,Pistons,Detroit,Eastern,1,114,60,56,57,28,37,109,49,73,50,23,35
2/4/2015,2014,Hawks,Atlanta,Eastern,Wizards,Washington,Eastern,1,105,48,67,44,24,46,96,44,80,25,19,41
2/4/2015,2014,Celtics,Boston,Eastern,Nuggets,Denver,Western,1,104,40,71,43,27,51,100,41,91,17,18,48
2/4/2015,2014,Raptors,Toronto,Eastern,Nets,Brooklyn,Eastern,0,93,44,72,30,22,38,109,49,87,47,24,39
2/4/2015,2014,Rockets,Houston,Western,Bulls,Chicago,Eastern,1,101,41,74,30,18,47,90,35,77,32,16,60
2/4/2015,2014,Bucks,Milwaukee,Western,Lakers,Los Angeles,Western,1,113,50,91,42,25,35,105,42,72,32,22,53
2/4/2015,2014,Timberwolves,Minnesota,Western,Heat,Miami,Eastern,1,102,51,82,55,27,32,101,49,67,44,18,47
2/4/2015,2014,Pelicans,New Orleans,Western,Thunder,Oklahoma City,Western,0,91,38,77,28,23,48,102,53,64,33,21,48
2/4/2015,2014,Spurs,San Antonio,Western,Magic,Orlando,Eastern,1,110,52,57,44,32,41,103,50,64,48,27,39
2/4/2015,2014,Jazz,Utah,Western,Grizzlies,Memphis,Western,0,90,45,65,30,15,40,100,48,82,46,26,38
2/4/2015,2014,Warriors,Golden State,Western,Mavericks,Dallas,Western,1,128,52,76,50,29,46,114,42,79,33,24,42
2/3/2015,2014,76ers,Philadelphia,Eastern,Nuggets,Denver,Western,1,105,44,76,41,26,49,98,39,71,39,26,37
2/3/2015,2014,Pistons,Detroit,Eastern,Heat,Miami,Eastern,1,108,48,83,45,27,45,91,47,65,43,23,35
2/3/2015,2014,Knicks,New York,Eastern,Celtics,Boston,Eastern,0,97,49,73,35,22,35,108,55,78,25,23,39
2/3/2015,2014,Trail Blazers,Portland,Western,Jazz,Utah,Western,1,103,47,71,30,18,45,102,46,69,46,18,41
2/3/2015,2014,Kings,Sacramento,Western,Warriors,Golden State,Western,0,96,44,79,44,17,34,121,51,73,44,33,49
2/2/2015,2014,Cavaliers,Cleveland,Eastern,76ers,Philadelphia,Eastern,1,97,45,68,44,22,43,84,40,71,36,23,37
2/2/2015,2014,Wizards,Washington,Eastern,Hornets,Charlotte,Eastern,0,88,41,84,40,19,43,92,47,74,27,21,42
2/2/2015,2014,Nets,Brooklyn,Eastern,Clippers,Los Angeles,Western,1,102,49,44,44,21,45,100,47,32,35,23,52
2/2/2015,2014,Raptors,Toronto,Eastern,Bucks,Milwaukee,Western,0,75,32,82,26,14,46,82,41,53,44,24,44
2/2/2015,2014,Pelicans,New Orleans,Western,Hawks,Atlanta,Eastern,1,115,50,87,39,30,52,100,45,77,32,19,32
2/2/2015,2014,Thunder,Oklahoma City,Western,Magic,Orlando,Eastern,1,104,49,85,40,25,40,97,42,83,26,23,44
2/2/2015,2014,Mavericks,Dallas,Western,Timberwolves,Minnesota,Western,1,100,46,67,32,27,43,94,42,89,23,18,47
2/2/2015,2014,Suns,Phoenix,Western,Grizzlies,Memphis,Western,0,101,50,61,38,18,38,102,43,79,27,19,46
2/1/2015,2014,Celtics,Boston,Eastern,Heat,Miami,Eastern,0,75,37,61,21,24,40,83,42,71,19,18,46
2/1/2015,2014,Knicks,New York,Eastern,Lakers,Los Angeles,Western,1,92,44,62,46,18,41,80,36,83,44,15,46
1/31/2015,2014,Pacers,Indiana,Eastern,Kings,Sacramento,Western,0,94,41,92,20,22,40,99,43,90,33,16,46
1/31/2015,2014,Magic,Orlando,Eastern,Mavericks,Dallas,Western,0,93,42,79,33,21,42,108,57,59,52,26,36
1/31/2015,2014,Wizards,Washington,Eastern,Raptors,Toronto,Eastern,0,116,47,78,42,26,40,120,50,70,42,26,34
1/31/2015,2014,Hawks,Atlanta,Eastern,76ers,Philadelphia,Eastern,1,91,44,72,36,20,44,85,38,60,40,21,44
1/31/2015,2014,Pistons,Detroit,Eastern,Rockets,Houston,Western,1,114,50,63,40,28,44,101,45,63,34,23,39
1/31/2015,2014,Grizzlies,Memphis,Western,Thunder,Oklahoma City,Western,1,85,37,82,27,22,54,74,35,78,30,15,47
1/31/2015,2014,Timberwolves,Minnesota,Western,Cavaliers,Cleveland,Eastern,0,90,42,76,46,19,35,106,48,63,31,16,52
1/31/2015,2014,Bucks,Milwaukee,Western,Trail Blazers,Portland,Western,1,95,45,93,38,22,50,88,37,72,29,19,44
1/31/2015,2014,Nuggets,Denver,Western,Hornets,Charlotte,Eastern,0,86,36,75,21,21,44,104,47,64,0,32,57
1/31/2015,2014,Spurs,San Antonio,Western,Clippers,Los Angeles,Western,0,85,37,68,33,18,36,105,44,94,36,20,56
1/31/2015,2014,Warriors,Golden State,Western,Suns,Phoenix,Western,1,106,46,78,38,27,44,87,36,71,35,22,52
1/30/2015,2014,76ers,Philadelphia,Eastern,Timberwolves,Minnesota,Western,1,103,50,84,35,27,34,94,45,84,36,24,38
1/30/2015,2014,Hawks,Atlanta,Eastern,Trail Blazers,Portland,Western,1,105,48,64,48,26,42,99,45,91,37,25,46
1/30/2015,2014,Celtics,Boston,Eastern,Rockets,Houston,Western,0,87,36,70,29,14,48,93,42,75,27,22,50
1/30/2015,2014,Nets,Brooklyn,Eastern,Raptors,Toronto,Eastern,0,122,49,77,21,19,50,127,51,87,27,22,45
1/30/2015,2014,Cavaliers,Cleveland,Eastern,Kings,Sacramento,Western,1,101,48,64,36,22,44,90,36,84,17,15,50
1/30/2015,2014,Pelicans,New Orleans,Western,Clippers,Los Angeles,Western,1,108,42,89,52,26,51,103,46,71,25,20,38
1/30/2015,2014,Heat,Miami,Eastern,Mavericks,Dallas,Western,0,72,33,50,31,18,52,93,42,60,45,24,49
1/30/2015,2014,Jazz,Utah,Western,Warriors,Golden State,Western,1,110,45,61,36,21,55,100,43,72,30,21,41
1/30/2015,2014,Suns,Phoenix,Western,Bulls,Chicago,Eastern,1,99,43,88,27,16,50,93,41,63,22,20,49
1/29/2015,2014,Magic,Orlando,Eastern,Bucks,Milwaukee,Western,0,100,45,70,28,14,49,115,52,72,48,29,38
1/29/2015,2014,Pacers,Indiana,Eastern,Knicks,New York,Eastern,1,103,53,72,33,25,49,82,42,69,31,22,33
1/29/2015,2014,Grizzlies,Memphis,Western,Nuggets,Denver,Western,1,99,44,67,19,17,57,69,33,90,8,19,47
1/29/2015,2014,Lakers,Los Angeles,Western,Bulls,Chicago,Eastern,1,123,47,80,33,26,54,118,41,81,24,26,49
1/28/2015,2014,Cavaliers,Cleveland,Eastern,Trail Blazers,Portland,Western,1,99,40,89,41,16,46,94,44,82,32,18,39
1/28/2015,2014,76ers,Philadelphia,Eastern,Pistons,Detroit,Eastern,1,89,47,67,33,27,48,69,31,91,10,15,38
1/28/2015,2014,Raptors,Toronto,Eastern,Kings,Sacramento,Western,1,119,51,84,50,29,39,102,48,86,41,17,31
1/28/2015,2014,Hawks,Atlanta,Eastern,Nets,Brooklyn,Eastern,1,113,46,96,36,29,45,102,45,83,38,26,35
1/28/2015,2014,Rockets,Houston,Western,Mavericks,Dallas,Western,1,99,41,87,40,21,39,94,43,88,40,16,46
1/28/2015,2014,Timberwolves,Minnesota,Western,Celtics,Boston,Eastern,1,110,49,88,38,18,45,98,46,78,30,22,39
1/28/2015,2014,Pelicans,New Orleans,Western,Nuggets,Denver,Western,0,85,39,75,20,15,48,93,46,71,59,30,39
1/28/2015,2014,Knicks,New York,Eastern,Thunder,Oklahoma City,Western,1,100,44,71,47,29,51,92,40,86,23,10,47
1/28/2015,2014,Spurs,San Antonio,Western,Hornets,Charlotte,Eastern,1,95,42,83,35,23,49,86,41,86,33,23,43
1/28/2015,2014,Jazz,Utah,Western,Clippers,Los Angeles,Western,0,89,43,70,21,17,47,94,45,68,35,13,37
1/28/2015,2014,Suns,Phoenix,Western,Wizards,Washington,Eastern,1,106,46,83,38,23,41,98,42,70,44,13,50
